rating,user,category,age,date,review,review_category
4.4,hat****,가족여행으로 좋아요,20대,2017.02.19,좋았어요 다낭 호이안 후에 패키지였는데 다낭에서는 코스가 별로였지만 나머지는 다 만족스럽습니다~ 부모님도 즐거웠다고 하시네요 이틀 묵었던 호텔이 좋았는데 습기가 너무 많아서 아쉬웠습니다,
3.4,hgl****,기타,40대,2017.02.18,다낭 호이안 여행 오래도록 기억에 남는 여행이었습니다 다낭과 호이안의 풍경들이 한달이 지난 지금도 눈에 선하네요 우리를 담당했던 가이드님도 친절하셔서 기분좋은 여행이었습니다 ^^,
4.4,하나투어 회원,기타,2017.02.16,2017.02.16,편안한 여행에 감사를 친구네 부부랑 함께 다녀온 다낭여행여행내내 비가오는 이상기후였지만비가와서 덥지 않고 황궁 왕능 등의 정취가 더욱 멋지게 보여 좋았어요 일명 비비가이드(바보)로 통하는 정하중 가이드님의 친절함에여행 내내 잡음없이 부드러운 진행이 되었고 함께 한 총 18명의 일행이 어느 하나 모난데 없는조용한 분들이라 편안한 여행 마치고 왔네요 호이안의 옛거리 야경은 아직도 아른거려담메 개인 여행이라도 다시 다녀와보고 싶어집니다,
5,yun********,가족여행으로 좋아요,30대,2017.02.15,대가족 베트남다낭 여행!! 모처럼 대가족 모여서 베트남 다낭 여행했어요! 박희웅가이드께서 친절하게 안내해주시고 필요한건 손수 사다주시기까지 정말 박희웅가이드님 덕분에 힘든지 모르고 즐겁게 좋은추억 만들었습니다 감사합니다,
5,dct****,가족여행으로 좋아요,20대,2017.02.13,"부모님과 함께 한 베트남 여행, 곽중섭 가이드님 진짜 최고였어요. 2017 02 09 - 02 12 부모님께서 이제 자유여행을 좀 힘들어하셔서처음 간 패키지 여행이었고, 몇몇 부정적인 후기들을보고 갔던 터라 걱정했었는데 정말 기대 이상이었습니다 곽중섭 가이드님께서 설민석 강사보다 더더 역사 얘기를 귀에 쏙쏙 들어오게 잘해주신다며 부모님께서 너무너무 좋아하셨고요 일정에 없던 미케비치를 가보고싶다고 가이드님께 말씀드렸더니현지 인솔자가 일정보다 한시간이나 일찍 나와 호텔에서 기다려줘서단체에 지장 없도록 개인적으로 희망했던 일정도 다 ...",
4,ami****,기타,40대,2017.02.13,즐거웠어요 동남아라 더울 줄 알고 날씨도 미리 검색해갔지만 생각보다 추워서 깜놀요그래도 작고 아담하니 여행하기 좋았습니다,
4.6,하나투어 회원,기타,2017.02.08,2017.02.08,가족동반 베트남여행 오랫만의 가족동반 여행이어서였는지 참으로 즐겁고행복한시간을 보냈습니다 현지 가이드의 성실과 친절은 또 한번의 박수로 고마움을대신하며 다음 여행을 준비하며 감사했습니다,
2.6,하나투어 회원,가족여행으로 좋아요,2017.02.06,2017.02.06,패키지 여행은 처음인데 너무 실망이네요 부모님 할아버지 조카와 함께 다녀왔습니다 알고 속는 패키지 여행이라지만 할아버지와 함께 다니느라 저희는 좀 천천히 걷다가 일행을 잃고 한시간정도 헤매다 겨우 만났더니 저희보고 어디갔었냐고 타박하시다니요 중간에 들린 여행객들 상대로 하는 관광 상품 판매하는곳이나 다낭에서 단체로 데려가신 마사지 샵이나 식사나 뭐 만족할만한게 거의 없었네요 이번 여행을 계기로 앞으로 패키지 여행은 되도록 지양해야겠습니다,
2.4,hae****,가족여행으로 좋아요,60대,2017.01.31,"다낭여행후기 설연휴를 맞이하여 가족동반 여행으로 다낭을 다녀왔다 거기도 물론 최대의 명절이어서 인산인해였다 그러하다보니 관광지 구경도 짧게 짧게 이런상황을 감안하고 갔던터지만 좀 아쉽긴했다 내가 늘 하나투어를 이용하는 가장 큰 이유는 식사와 호텔에서 만족하기 때문이었다 그러나 이번여행은 현지식이 너무 성의가 없더라는점 특히 풀문 레스토랑은 분위기와는 정말 상반되게 최악이었다 돼지고기,소고기 등등 고기위주로 나왔지만 너무 질겨서 먹을수가 없을정도였다 그나마 하나투어에서 떡국을 한종지씩 주어서 싱겁고 퉁퉁 볼은 떡국이지...",
4.6,cho*****,아동동반 여행으로 좋아요,40대,2017.01.24,가족여행으로는 좋은 일정인것 같습니다 가족여행으로 아이동반시 좋은 일정입니다 관광과 휴양이 같이 있기때문데 적당히 쉴수있고 관광도 하여 아주 만족합니다,
4.4,khl***,가족여행으로 좋아요,2017.01.24,2017.01.24,괜찮은 여행 날씨도 좋고 다양한 경험도 할 수 있는 여행이였습니다 부모님 모시고 갔었는데 너무 좋아하시더라구요,
4.8,yow*****,기타,50대,2017.01.23,"고한동가이드님 최고 다낭후에호이안여행 ※ 네이버블로그, 티스토리 같은 외부 블로그 글을 복사해서 올리실 경우는 이미지가 깨지는 현상이 발생하니 꼭 첨부하여 올려주시기 바라며, 모바일 상품평에는 이미지 정보가 제공되지 않는 점 참고 부탁 드립니다",
4.2,하나투어 회원,가족여행으로 좋아요,2017.01.23,2017.01.23,가족여행(백성현가이드님 ) 가족모두가떠난 첫해외여행 즐거워습니다 친정엄마께서 무척즐거워하고 신랑도좋아하고 저희큰딸은 호이안을 무척좋아하더라구요 저희신랑은 가이드님께서 무척 고생하신다고 고맙다는 말을 여러번하시네요백성현가이드님 고맙습니다 행복하세요 다음또가자고하는 우리서방님 열심히일해서 내년에도,
4.2,hun****,기타,40대,2017.01.20,"여행후기 하나투어에서 예약을 해서 2번의 여행을 다녀 왔습니다 코타키나발루,베트남(다낭)을 다녀 왔는데 코타를 #44612;을때는 많은 추억을 많들고 왔습니다 하지만이번의 베트남여행은 좀 많이 부족하다는 생각이드네요~^^여행을 주관하는 가이드가 우선은 많이 부족하다고 생각이들었습니다 좀 더 여행객에게 신경을 더 부탁드리고 싶습니다",
5,day*******,가족여행으로 좋아요,20대,2017.01.19,김도훈 가이드님 ?? 부모님이랑 처음으로 같이 해외여행 갔는데 가이드님 덕분에 사고없이 재밌게 놀다옵니다 ~~^^ 세번 정도 패키지 여행을 갔는데 김도훈 가이드님이 짱 !! 다음에 다낭간다면 꼭 다시 뵙고싶네요ㅠㅠ,
5,hye*******,나홀로 여행으로 좋아요,30대,2017.01.19,"가이드님 감사합니다 날씨도 걱정되고, 가이드가 복불복이라는 것 때문에 진짜 갈까 말까 고민 많이 하다가 출발했습니다그런데 저는 복 받아서 가이드님도 너무 좋았고, 같이 간 분들도 너무 좋아서 행복했습니다젊은 남자분인데도 꼼꼼하고 짜증 날만한데도 사람들의 이야기에 항상 귀기울이고, 참고 후 모두 좋은 쪽으로 진행하는 점 진짜 최고였고, 감탄했습니다고한동 가이드님 정말 감사합니다호텔도 모두 최고였고, 숙박 첫 날부터 마지막 날까지 잘 챙겨주고, 힘들텐데 항상 가장 먼저 로비에서 기다리시고, 옵션투어도 완전 만족 했고, 베트남에 대한 ...",
5,d04**,아동동반 여행으로 좋아요,2017.01.18,2017.01.18,원혁 가이드님 짱 짱! ! 이예요! ! 아이 둘을 데리고 첫 해외여행이었어요 원혁가이드님은 어찌나 설명을 잘하시는지 잠시도 쉬지 않으셨어요 우리 큰아이가 배탈이 났는데 새벽에 약도 구해다 주시고 비가 오는 가운데서도 일정을 잘 조정해서도 정말 알차게 잘 지내다 왔어요 원혁 가이드님의 열정에 감사드려요^^,
2.8,하나투어 회원,기타,2017.01.17,2017.01.17,가이드 가이드가 불성실함,
4.8,gid*******,가족여행으로 좋아요,2017.01.16,2017.01.16,가이드의 역할에 대해 연세 드신 분들에게 맞는 프로그램을 잘 운영해준이재영 가이드님 덕분에 좋은 추억 잘 만들 수 있었습니다!어쩔수없이 저가항공을 이용했는데 방학때는 아시아나 대한항공 등 티켓확보를 더 해주시면 좋겠습니다!입국의 티켓 및 승강장 가는것이 힘들었답니다!연착도 심하고 게이트도 바뀌고 담에는 좋은 항공이용계획,
4.4,하나투어 회원,기타,2017.01.16,2017.01.16,"다낭 관광/휴양 여행 좋아요! - 가족과 함께 동남아 여행을 원한다면 다낭/호이안/후에 관광 및 휴양을 추천하고 싶습니다 - 김범석 가이드님의 안내와 기억남는 설명에 감사드립니다 후에왕궁 전미가 가이드님도 인상적이었습니다 - 동반 가족 모두 음식,숙박,관광,휴양 등 만족한 여행으로 모처럼 가장 역할을 제대로 했다싶어 기분이 좋았습니다 - 패키지 여행에 동행한 강릉 간호사님들,대전 의사부부님, 여성친구 분 등 함께하신 모든 분들께 감사드립니다",
4.6,하나투어 회원,기타,2017.01.12,2017.01.12,엄마랑 시어머니 보내드렸는데 대만족이었어요~ 제가 직접가지 않아서 어떤 가이드님이었는지는 모르겠지만 정말 친절하시고 좋으셨다고~일정도 맘에 들고 너무 촉박하지않게 다니셔서 더 좋았다고 하시네요특히 시어머니는 음식도 입에 맞으시고 너무 좋으셔서 한달 더 있다 오고싶다고 하실정도로 ㅎㅎ,
4.6,pno***,기타,50대,2017.01.05,"비가 내려도 즐거운 여행.... . 겨울에는 따듯한 남쪽 나라가 좋은 우리 팀은 열대과일 실컷 먹을 수 있는 베트낭이 제 격이어서 얼마나 좋아했는ㄴ모릅니다 막상 가보니 비가 많이 오는 계절이더군요 무엇보다 우리의 여행이 즐거울 수 있었던 것은 착하고 세심한 배려가 있는 박찬두 가이드님 덕분이었습니다, 여행자 편의를 위해 여행자편에서 적극 불편함이 없도록 일해 주시는 것과 바나산 올라 갈 때 될 수 있으면 맑은 날 가기 위해 최대한의 정보를 활용하는 것, 자몽이나 망고스테인-호치민과 다르게 다낭에서는구하기 힘들 다고 함-몽키...",
4.4,하나투어 회원,기타,2017.01.01,2017.01.01,잼나게 같다 왔어요...... 박현수 가이드님 덕분에 저희 부부가 젬 난 크리스마스였습니다 가이드님 감사 해요 공치러 가면 연락 드리겠습니다,
3.2,하나투어 회원,아동동반 여행으로 좋아요,2016.12.30,2016.12.30,패키지 떠나기 전엔 많은걸 내려놓으시고 기대를 많이 낮추세여.. 미취학 아동 두명을 동반한 가족여행이 처음도 아니었는데이렇게 패키지가 힘든것이란것을 잘 알게된 여행이었죠 여기 나와있는 일정과 예정된 숙소 보시면서혹시나 이 호텔이 될까?하고 기대하지 마시고예정 호텔 중 가장 별로일 것 같아 또는 중간정도?인 곳에서 묶게될거라 생각하세요 이 여행이 정말 알차게 기억에 남을 것이란 기대도 내려두셔도 좋습니다 해외여행 제법 다녀온 울 아이가이번 여행은 쇼핑센터만 기억이남고 지루하고 재미없었어서친구들과 할 이야기도 없다하는데 부모입장에서...,
4.2,chm****,가족여행으로 좋아요,20대,2016.12.29,이동빈 가이드님 최고! 역시 패키지는 가이드를 잘 만나는게 중요한데 하나하나 자세히 설명해주시고 꼼꼼하게 챙겨주셔서 만족스러운 여행이었습니다! 미인이신데 마음도 착하셔서 감동이었어요~ 감사합니다!,
3.6,하나투어 회원,아동동반 여행으로 좋아요,2016.12.29,2016.12.29,아쉬움 3일동안 비가와서 아쉬웠고 세계6대 미항이라는 다낭 해변은 지나가기만한 점이 아쉬움 커피판매점 대신 해변에서 자유시간 30분정도만 있었더라면 하는 아쉬움이 남습니다 호텔은 정말 좋앗습니다,
4,하나투어 회원,나홀로 여행으로 좋아요,2016.12.26,2016.12.26,잊지 못할 베트남 첫 여행 우기의 베트남 여행 우려와는 달리 첫 여정부터 맑은 하늘을 선사한 다낭 발바닥 아래 사르르 녹는 것만 같던 미케 비치의 모래사장 두 눈에 다 담기 벅찰만큼 낮과 밤의 매력이 넘치는 호이안 가득찬 안개로 하늘과 맞닿은 것만 같던 하이반 고개와 바나산 가는 곳마다 우거진 다양한 수종 멋스럽게 세월을 담고 있는 이끼 그런 이면의 짧지만 호기심을 자극하는 역사이야기들로 여행을 채워준 가이드분까지 짧았지만 베트남의 매력에 빠지기에는 충분한 기간이었다 다음 여행은 다시 베트남으로,
4.2,하나투어 회원,아동동반 여행으로 좋아요,2016.12.26,2016.12.26,"즐거운여행이였습니다 하루정도 우산은 쓰고 다녔지만 그런대로 날씨도 좋고, 음식도 맛있고, 매사에 최선을 다해서 해박한지식으로 설명해주시는 박현수가이드님,현지가이드님 덕분에 일정내내 즐거운 여행이였습니나",
3,하나투어 회원,기타,2016.12.24,2016.12.24,가이드 정말 마음에 안들었어요 이번 여행은 직장동료들끼리 기대를 많이하고간 여행이였는데 담당가이드때문에 여행이 별로였던적은 처음인거같아요 손님들에대한 예의도 없고 무시는 기본이며 여행지에 대한정보도 부족했어요아무튼 이번 여행은 하나투어에 실망했네요,
2.8,das*****,가족여행으로 좋아요,20대,2016.12.22,"정말최악의 여행 위의 일정으로 3박 4일간의 여행을 하고 온 사람입니다 정말 여행중 최악이더라구요,,가족여행으로 갔던 여행인데 즐거운 일보다는 화나고 황당한 일이 너무 많았습니다 첫날부터 가이드님은 일정을 바꾸시더라구요 ""오늘날씨면 좋은편인데 관광을 와서 뭐라도 하나 더 보셔야 되지않을까요?"" 라는 말을하시면서 처음엔 그런줄 알았죠 이것때문에 선택관광을 강제적으로 한 것 같지만요 첫날부터 돌아오는 비행기를 타는날까지 모든일정은 섞였습니다 심지어는 마지막날 비행기 타기전까지도 일정을 하더라구요;; 설명이나 잘해주고 그...",
1.8,하나투어 회원,아동동반 여행으로 좋아요,2016.12.19,2016.12.19,최악의 여행 우선 날씨가 여행내내 비가 왔습니다이건 선택사항이 아니니 뭐~~어쩔수 없다하고근데 대체하며 일정변경하고 조절하는 과정에서 가이드 태도가 너무 불만스러웠음패키지의 음식들도 다 맛이 없었고~선택 관광하는것도 수도없이 강요하고~~최악의여행 이었음ㅡㅡ,
4.8,yun*****,기타,2016.12.18,2016.12.18,"다낭...김문성가이드님 감사합니다.. 30년지지 친구와 떠난여행 친구와 함께이기에 설레였던 여행이였지만 우리를 맞이한건 비와바람 심술난 날씨였다 원하지않던 날씨 때문에 조금은 짜증나고 다운된 분위기였지만친절하고 박식한 가이드님을 만나 베트남의 역사와 정치,경제,사회면을 알게되었고베트남과 우리나라와의 관계도 알게되어 개인적으로 많은 도움이되었다앞으로 한국 관광객들이 베트남을 찾는다면 관광도 좋지만 이러한이야기를 들려주고 관심을 가져줬음좋겠다 다시한번 김문성가이드님 감사합니다 ^^ 다음에 꼭 다시 찾아뵙겠습니다 ~",
5,하나투어 회원,가족여행으로 좋아요,2016.12.15,2016.12.15,"부모님 동반 여행 ! 일주일만에 급하게 여행잡아 떠나게된 여행! 너무 안알아보고 간건 아닌가 내심 걱정했는데, 문대성 가이드님께서 잘 챙겨주시고 많이 알려주셔서 비가 오긴했지만 즐겁게 잘쉬다 왔어요 ! 감사합니다 또올게요!",
4.6,ksm****,기타,30대,2016.12.12,후기 하나투어를 통해 부모님 보내드렸습니다 즐거운 관광과 여유로운 시간 덕분에 매주 잘 쉬다 오셨다 하시네요 특히 호텔이 너무 마음에 들었다고 하십니다 앞으로도 좋은 여행상품 부탁드려요,
4.4,Iee,기타,2016.12.10,2016.12.10,"미소를 부르는 다낭여행 늘 그러듯이 여행을 가기전 몇가지 걱정이 있다 날씨와 숙소와 무엇보다 패키지 경우엔 가이드와,그리고 다른 일행들과의 호흡이다 이번 다낭은 다른 일행과의 조인 없이 우리 팀 6명만 진행 되어서 자유여행 같은 호사를 누렸다 그리고 처음부터 끝까지 도움을 주신 '정윤환'가이드님!정말 칭찬을 아끼고 싶지 않을 만큼 모든 면에서 우리에게 감동을 주셨습니다 우리 일행들은 대부분이 여행의 고수라 할 만큼 많은 경험을 하신 분들 이어서 이번 여행을 추진한 저로써는 조금의 부담을 가지고 있었고,비로 인해 약간의 일정 ...",
4.2,하나투어 회원,가족여행으로 좋아요,2016.11.29,2016.11.29,지현수 가이드 최고!!! 지현수 가이드님카톡아이디 알려주세요정말 고맙고 좋은 인연 계속할 수 있게 연락해요,
3.2,hrs*********,가족여행으로 좋아요,30대,2016.11.24,잘 다녀왓어요 부모님과 함께 하는 첫 해외여행이였어요설렘반아로 츌발한 ㅋㅋ식사가 좀 안맞긴했는데 여행은 잘 다녀왓오요,
3.8,plh**,아동동반 여행으로 좋아요,2016.11.22,2016.11.22,가이드 친절 but 하나투어 실망 가이드분이 성품은 좋았어요 저희 애기가 아프다고 하니 죽도 챙겨주시고 먹을 것도 챙겨주시고 너무 너무 감사했습니다 애기랑도 너무 잘 놀아주시고 그런건 너무 감사했어요 가이드 분한테는 불만이 없어요 근데이번 여행으로 하나투어 정말 실망했습니다 국내 제1의 여행사에서 가이드가 없어 내근직을 내보내고 현지가이드는 한국말을 하나도 못하고 '관광형'인데 설명은 하나도 없고 '가서 보고 오세요 가시면 이런게 있으니 이런거 보고 오세요'가 전부임'00 다녀갔다'가 전부인 여행이었어요 현지 가이드라도 한국말은 ...,
4.2,cyy*****,기타,2016.11.17,2016.11.17,"여유로운 힐링 다낭여행 아직은 개발단계인 다낭여행이 여유롭고 힐링 가능한 곳이다 5성급 호텔 또한 서비스도 좋앗고, 직원들도 친절하고 순박햇다 식사도 거부감이 없이 맛있게 즐겻다 10년후 쯤 다시 방문해보 싶은 곳이다 무엇보다 김경래가이드가 친절하고 정많은 가이드라서 더 좋았다!",
5,cyy*****,기타,40대,2016.11.16,안성맞춤 보통의 여행 상품은 너무 힘들고 빡신게 기본이다 아침에 일찍 시작해서 밤에 되어서 호텔에 들어가는게 기본인데 이번 여행은 자유시간도 같이 포함된 관광 휴식이 겸한 아주 좋은 여행이라 할수 있겠다,
4.4,하나투어 회원,가족여행으로 좋아요,2016.11.15,2016.11.15,"베트남 다낭,호이안,후에 곽중섭 가이드님 고맙습니다! 모녀여행으로 베트남 여행 다녀왔습니다 사실 패키지여행은 여러가지 선택 옵션 필수 쇼핑 코스 다른 일행 동행등이 있기 때문에 많이 꺼려졌습니다 (세부 하나패키지망친 경험도 있고 해서 혹여, 맘먹고 떠난 모녀여행을 망칠수 있을까봐 고민많이했습니다 )하지만, 귀차니즘과 갑작스러운 일정으로 결국 패키지여행을 선택하게 되었지요 패키지 여행은 가이드에 역량과 배려에 따라 여행을 망칠수도, 즐거운 추억이 될 수도 있는데요 관광형과 휴향형의 정도차이는 있겠으나, 어느정도의 역사를 알고...",
3.2,하나투어 회원,기타,2016.11.13,2016.11.13,아쉬웠어요 일정이 다좋은데 두번째 호텔이 더 좋고 다낭에서가 좀 짧았구 역시 3박 5일이 좋은거 같아요 3박4일 조금 아쉽구가이드는 별루구 쇼핑 시간도 안주구 조식두 못먹구 저희가 알아서 쇼핑하러 가게 하구 좀 별루네요 내년에 또 여행갈건데 좀 고민되게 하네요 그래도 나름 즐거웠어요,
3.4,하나투어 회원,기타,2016.11.09,2016.11.09,다낭 여고 동창들과 함께 떠난 환갑여행 비와함께 친한 여행이었지만 그런데로 재미난 여행이었읍니다 최재훈 가이드께서 친구생일을 맞이하여 발빠른 식당에서의 이벤트 감사했읍니다 여행의 끝자락에서의 노니 매장의 방문은 당황 했읍니다,
4.2,any*****,기타,2016.11.09,2016.11.09,"디낭여행 처음으로 친정 네자매가 해외여행을 계획해서 다낭을 다녀왔다 생전 처음 해외여행을한 동생 또큰언니 또 막내동생,난 해마다 딸덕분에 해외여행을 다녔다 그때와는 달리 다낭여행은 매우 기대되고 즐거웠다 호텔방에서의 수다와 웃음은 계속되었고 식사시간도 즐거웠다 마지막 쇼핑때 생각지도 못한일이 벌어졌다 바로밑에 동생에게 게루마늄팔찌가 건강에 좋다고 하여 사서 끼고다니라고 우리 자매는 권하였다 동생은 약간 뚱뚱하고 혈압이 있어서 그걸 착용하면 혈액순환도 잘되고 건강해진다고하였기 때문이어서다 결국 동생은 20만원짜리 팔...",
4,gom****,가족여행으로 좋아요,30대,2016.11.08,부모님께서 좋아하셨어요 부모님께서 좋아하셨어요,
4.8,5wh*****,기타,40대,2016.11.07,자유여행처럼 자유로웠던 패키지 여행 5성 호텔의 명성대로 호화로운 호텔에서 오전 자유시간을 통해 맘껏 자유시간을 누리고 김경준가이드님의 순수하고 담백한 가이드가 더해져 만족스러운 여행이었습니다역시 국내 제일의 하나투어! 앞으로도 좋은 상품 개발 부탁합니다,
4,nel***,기타,30대,2016.11.05,다낭/호이안/후에 여행~ 다낭여행 너무 좋았습니다 우기라 걱정을 많이 했는데 가이드님의 배려 그리고 완전 귀여운 짱~! 두분다 너무친절하셨습니다 첫날 가이드님이 사주신 커피 아 이름이 생각이 안나지만 그 맛은 잊을수가 없습니다 또 먹고 싶습니다 ㅠㅠ 현지가이드 짱의 '조심 조심 ~' '화장실 가실분~' '여기로 오세요~'또한 기억에 남습니다 ^^다시한번 다낭에 방문한다면 최영욱가이드님과 짱과 함께하고 싶습니당~~~~~~ 감사드립니다,
4.8,하나투어 회원,기타,2016.11.04,2016.11.04,베트남 다낭 여행 잘 다녀왔습니다. 다나여행 잘 다녀왔어요비가왔지만 동남아의 비가 어떻게 오는 것도 느끼고요그런 운치도 있었습니다 다낭 해변도 잠깐 볼수 있었고요바나나산의 케이블카에서 보던 폭포와거기서 타던 놀이기구들 잼있었네요 날씨가 좀만 더 좋았으면 사진도 많이 찍었을텐데 하는 아쉬움이 존재하네요 담에 또 베트남에 가게 된다면 바나나산은 한번 더 가보고 싶네요 ^^우리나라와 같은면서도 같은 동양권이라서 옛건물은 유사성도 있으면서 다름도 있더군요 아직은 태화전에 들어갈수 있다니 그걸 마지막으로 느낄수 있었네요 그런데 보호를 할려...,
3.4,kms7768,기타,50대,2016.10.29,하동선 가이드님 감사해요~~ 하동선 가이드님 열심히 하시는모습 고마웠습니다 중간중간 음료수 바나나간식등 챙겨주시고 잘먹었습니다 버스이동중에도 쉬지않고 내내 말씀설명해주시고 너무열심히 하시는모습 감동이었습니다,
4,하나투어 회원,가족여행으로 좋아요,2016.10.21,2016.10.21,나름 만족한 여행이었습니다!!! 엄마랑 결혼전에 같이 여행하고 싶어서 떠난 여행이었습니다 패키지 여행은 처음이라 마지막 날 쇼핑센터 3군데 갔을때는 당황했는데 그 것 빼고는 나름 괜찮았습니다 호텔도 너무 너무 좋았고 (특히나 호이안에서 묶는 호텔은 완전 최고!!!!) 여행 일정도 괜찮았습니다 그런데 선택관광이 선택관광이 아니라 아예 일정에 들어가 있어서 안할래야 안할 수 없더라구요 하는 건 좋은데 베트남 물가에 비해 비싼 가격때문에 바가지 쓰는 것 같아 기분이 좀 별로긴 하더라구요 그래두 그건 패키지 여행의 단점이니 어쩔수 없다...,
1.2,hoi****,기타,60대,2016.10.17,"매우 실망 이었음 해외 여행을 많이 하였지만 이번 하나투어에서 하는 여행은 완전 실망이었습니다 어느 누구에게도 추천하고 싶지도 않고 도시락을 싸서 가는 사람에게 못가도록 하고 싶습니다 첫날 다낭 공항에 도착하여 가이드를 찾는데 30분이 소요되었으며 안내판도 없어 일행들이 우왕좌왕하며 찾느라 고생했으며, 가이드는 미팅시간이 11시면 적어도 10분전에 나와서 일행을 관리해야만 하는데 11시에 나와서 일행들이 첫날 다른 버스에타는 웃지못할 일들이 끝없이 발생하였고, 일정 끝까지 5성 호텔이라고 안내해 놓고는 첫날은 5성급에 2일은 리...",
4,하나투어 회원,가족여행으로 좋아요,2016.10.08,2016.10.08,"엄마랑 딸의 3박5일 다낭여행 10/2-6 엄마랑 단둘이 다낭여행다녀왔어요:)늘 자유여행으로만 다녔는데, 이번 여행은 준비기간이 짧기도 했고 의사소통이 어려울것 같아 패키지로 예약했어요 최초 예약시에는 공항-호텔 거리가 10분소요라고 해서 다낭근처 호텔일줄 알고 예약했는데 (그 부분이 패키지 선택에 가장컸던 부분), 호이안으로 확정이 되어버려서 너무 아쉬웠어요! ㅠㅠ 비행기 지연으로 두시간이나 늦게 도착하는 바람에가이드님이 다음날 일정을 여유있게 잡아주어, 오전에 호텔에서 여유롭게 보낼수 있어 좋았어요:) 자유일정 하루가 포함 된 ...",
4.8,하나투어 회원,아동동반 여행으로 좋아요,2016.10.07,2016.10.07,"아직도 그립네요.가이드님^^ 저희는 아이셋동반해서 처음으로 해외여행을 가게 되었어요 처음이다보니 여행사통해 가는거라도 걱정이 많았는데요 가이드분께서 아이들과 다녀도 다른팀들에게 방해되지않도록 잘 이끌어주시고,틈틈히 맛있는것도 사주셨어요~ 저희아이들이 스르럼없이 ""아빠""라고 부를만큼 친절하셨어요 하루는 자유일정으로,아이들때문에 힘든 일정은 빼고 좋아할만곳으로 가게끔 조정도 해주시고 후기에 보면 강요하시는 가이드분들이 많다했는데 전혀 그런거없어서 마음편하게 보냈네요~ 3박5일이란 시간이 아쉬울만큼 시간이 금방 흘러버려 여행다녀온지 ...",
3.6,ccc****,기타,2016.10.05,2016.10.05,좋았습니다~ 시간이 촉박해서 자세히 알아보지 못하고 떠나게 된 여행이지만 숙소와 일정 모두 좋았습니다 다음에는 자유여행으로 저렴한 물가를 마구 누려보고 싶습니다~,
5,하나투어 회원,가족여행으로 좋아요,2016.10.04,2016.10.04,"시부모님과 3살아이와 함께한 여행 처음에는 아이가 있어 자유여행을 하려다 부모님도 계셔서 패키지를 선택하게 되었어요~ 아이가 보채거나 할때는 조금 힘들기도 했지만 가이드분들께서 아이에게 먹을것도 주시고 이동시에도 대신 유모차를 끌어주는 등 많이 도와주셔서 너무 감사했어요~ 특히 란이라는 현지 여자가이드분을 저희 아이가 언니~ 언니~하며 너무 잘따랏고 그분도 저희 아이 너무 예뻐해 주시고 잘챙겨주셔서 정말 감사했어요~~ 홍성민 가이드님도 너무 친절하시고 설명도 잘해주셔서 관광할때 더 재미있었던것 같아요~ 맛있는 망고, 바나나, 땅콩...",
4.4,uam*****,나홀로 여행으로 좋아요,20대,2016.10.02,"베트남여행~ 베트남의 다양한 명소를 볼 수 있어서 정말 좋았고 무엇보다 가이드님이 진짜 열심히, 재밌게 설명도 해주셨고 이것저것 사소한것부터 마지막 공항가는 것까지 세세히 살펴봐 주셔서 더 안전하고 편안한 여행이었어요 ~^^",
4.6,dw0*****,가족여행으로 좋아요,2016.09.28,2016.09.28,"가족과 함께 즐거운 추억을 만든 다낭여행 가족과 함께 떠난 베트남 다낭여행은 너무너무 즐거?어요 베트남국적기인 베트남항공도 편안하고, 몸에 딱 맞는 베트남 전통의상 아오자이를 입은 승무원의 미소가기억에 남네요 그저 동남아에 있는 한나라? 별 생각이 없었는데 직접 베트남 여행을 다녀오니 생각이 달라졌어요 순수하고 편안해보이는 베트남사람들의 수줍은 미소,수많은 오토바이,우기로 인한 비로 조금 힘들었지만이또한 즐거운 추억으로 남네요 젠틀하신 서충기가이드님!긍정적 마인드로 분위기도 밝게 해주시고, 잘 챙겨주시고, 각 여행지(유적지,문화 등...",
3.6,하나투어 회원,가족여행으로 좋아요,2016.09.25,2016.09.25,"즐거운 베트남 여행을 도와주신 김문성 가이드님 감사합니다 패키지 여행이라 좋은 가이드를 만날 수 있을지 걱정했었는데, 김문성 가이드님을 만나 유익하고 재밌는 베트남 여행을 할 수 있었습니다 고엽제 치료제인 노니와 베트남 사람들이 오토바이 타는 방법 등 베트남에 대해 해주신 설명들이 많은 공부가 됐습니다 또 알게 모르게 이것저것 세심하게 챙기고 배려해주신 점 감사합니다 덕분에 즐거운 베트남 여행을 할 수 있었습니다 일정에 비가 많이 와 아쉬운 점이 있었지만 오히려 기억에 오래오래 남을 여행이 되었어요^^",
3.4,kch****,아동동반 여행으로 좋아요,40대,2016.09.22,"호이안 너무 더웠어요. 첫날, 호이안 시내 돌아다닐때 너무 더웠어요 식당에 에어컨만 있었어도 ㅠ밥이 안넘어가더라구요 둘째날 자유일정으그냥 풀만에서 하루종일저녁에 택시타고 롯데마트만 다녀왔어요 셋째날 마음 다단히 먹고 더위에 이겨보자 심정으로바나산 (추가) 다닐만 했어요 첫날 더웠던거에 비하면 견딜만 안더운건 아니에요 더위 잘참는편인데 ㅠ 제가 너무 무지했던것 같아요",
